distance,mass,airframe,operator,time_slot,wind,route,altitude,landing_zone,on_time
9.34,4.92,NanoFly,Fast,Morning,S_9.0_1.0,"[0, -1, 1, 0, -1, 0, 1, 0]","[10, 20, 24, 14, 16, 15, 24]",LZ2,1
1.85,3.59,FalconX,Fast,Morning,S_8.7_2.9,"[0, -1, 1, 0, 0]","[14, 10, 10, 17, 17]",LZ4,1
18.48,4.89,SkyLift,Balanced,Afternoon,N_9.6_1.4,"[1, 0, -1, -1, -1]","[14, 10, 21, 13, 16, 10, 18]",LZ1,0
9.94,0.76,AeroX,Cautious,Evening,S_6.1_1.4,"[1, 1, 0, 1, 0, -1]","[14, 20, 14, 13, 20]",LZ2,1
1.55,1.13,NanoFly,Fast,Afternoon,N_8.9_0.6,"[0, 0, -1, -1, -1]","[12, 15, 16, 16, 15]",LZ3,1
14.11,2.53,FalconX,Balanced,Morning,E_2.9_1.1,"[0, 0, -1, 0, -1, 0]","[21, 11, 18, 22, 22, 12, 21]",LZ1,1
10.15,2.23,AeroX,Fast,Evening,E_3.8_4.0,"[1, -1, -1, 1, 0]","[21, 16, 20, 10, 17, 15, 12, 13, 16]",LZ4,1
3.36,4.02,SkyLift,Balanced,Afternoon,S_4.7_2.6,"[0, 0, 0, -1, 0]","[21, 24, 21, 22, 17, 24, 24, 16]",LZ1,1
5.07,1.22,NanoFly,Balanced,Afternoon,N_0.9_1.8,"[1, 1, 0, 0, 1, 1]","[20, 19, 12, 10, 12, 16]",LZ2,1
2.23,4.89,AeroX,Fast,Evening,E_8.2_4.6,"[-1, 1, -1, -1, -1]","[19, 10, 17, 16, 12, 14, 16, 12]",LZ3,1
11.91,1.92,FalconX,Fast,Evening,N_1.2_4.0,"[-1, -1, 0, 0, -1, 1, -1, 1]","[23, 11, 21, 21, 11, 16, 18, 19, 13]",LZ1,1
12.82,2.43,AeroX,Cautious,Morning,N_8.0_1.6,"[0, 0, 1, 1, 1, -1, -1, 1, 1]","[14, 11, 22, 17, 17, 14, 20, 13]",LZ4,1
10.61,1.74,NanoFly,Cautious,Afternoon,E_9.2_0.6,"[0, -1, 1, 0, 1, 0, 1]","[15, 23, 11, 15, 17, 24]",LZ4,1
16.52,3.11,FalconX,Balanced,Morning,S_5.7_0.9,"[0, 0, -1, -1, 0, -1]","[19, 22, 23, 12, 14, 15, 12, 21, 12]",LZ3,1
17.36,0.76,FalconX,Fast,Morning,S_1.7_3.4,"[1, -1, 1, 0, 1, 1, 1, -1]","[16, 24, 11, 14, 22]",LZ2,0
12.7,1.17,AeroX,Cautious,Evening,E_4.4_2.8,"[1, -1, 0, 1, 1, -1, 0]","[12, 18, 13, 24, 15, 15, 13, 17, 13]",LZ1,1
1.24,3.86,NanoFly,Balanced,Afternoon,W_1.4_4.9,"[1, 0, 1, -1, -1, -1, -1, 0]","[22, 13, 21, 19, 18, 21, 15, 15]",LZ1,1
14.21,1.34,FalconX,Cautious,Morning,N_1.2_0.1,"[0, 0, -1, 1, 0, 1]","[12, 19, 18, 21, 22]",LZ1,1
8.94,1.56,NanoFly,Balanced,Morning,W_7.6_4.4,"[0, 0, 0, 1, -1, 1, -1, 1, 0]","[13, 12, 15, 17, 19, 12]",LZ3,1
11.75,4.07,SkyLift,Cautious,Evening,S_3.9_0.1,"[0, -1, 1, -1, 1, -1]","[19, 13, 10, 15, 21]",LZ3,1
13.33,0.92,AeroX,Fast,Afternoon,N_0.0_2.1,"[1, -1, -1, 0, 0, 1]","[23, 13, 16, 23, 20, 16, 14, 15]",LZ4,1
7.65,2.47,NanoFly,Balanced,Afternoon,E_0.5_4.6,"[1, 0, 1, -1, 1]","[21, 12, 18, 13, 17, 24, 10, 24]",LZ2,1
18.42,0.6,SkyLift,Balanced,Morning,S_8.2_3.3,"[1, 1, 0, -1, 0, 0, 1]","[16, 12, 19, 11, 22, 19, 19]",LZ1,0
3.55,2.06,SkyLift,Cautious,Evening,S_6.2_2.9,"[-1, 0, 0, -1, 1]","[16, 19, 22, 19, 14]",LZ1,1
13.76,3.65,NanoFly,Cautious,Afternoon,S_8.4_1.6,"[0, -1, 1, 1, 1, 1]","[21, 17, 23, 22, 18, 21, 16, 12, 18]",LZ3,0
1.08,0.91,NanoFly,Cautious,Afternoon,E_2.7_4.8,"[-1, 0, 0, 1, -1, 0, -1]","[14, 15, 14, 20, 15]",LZ1,1
18.57,4.5,AeroX,Fast,Morning,E_3.1_0.8,"[1, 1, 0, 1, 1, -1, 0, 1]","[13, 23, 17, 10, 16]",LZ4,0
3.14,4.59,AeroX,Cautious,Afternoon,W_6.2_1.3,"[0, 1, 0, 1, 1, 1, -1, -1, -1]","[18, 19, 10, 22, 13, 17, 10]",LZ2,1
2.8,0.97,FalconX,Cautious,Afternoon,E_6.7_2.3,"[1, 0, -1, 1, 0, -1, 1, -1]","[23, 22, 15, 15, 20]",LZ1,1
7.33,4.96,AeroX,Fast,Afternoon,W_0.3_0.6,"[0, 0, 1, 0, 1, 0, 0]","[24, 11, 22, 12, 12, 22, 24]",LZ1,1
8.1,1.84,NanoFly,Cautious,Afternoon,N_9.1_2.1,"[0, 1, 1, 1, 0, 0]","[14, 11, 24, 10, 13, 24, 18, 15, 15]",LZ3,1
5.07,0.88,FalconX,Fast,Morning,N_8.0_0.2,"[-1, -1, -1, 1, 0, -1, 1, 0, 1]","[13, 14, 12, 12, 17, 14, 10, 16, 23]",LZ1,1
12.12,0.52,SkyLift,Fast,Afternoon,N_1.3_4.6,"[0, -1, 0, -1, 0]","[24, 21, 17, 17, 13, 14, 14]",LZ4,1
9.42,2.34,SkyLift,Cautious,Afternoon,S_0.1_1.6,"[-1, 0, -1, 1, 0]","[12, 11, 15, 20, 12]",LZ2,1
1.65,3.33,NanoFly,Fast,Evening,S_7.7_3.2,"[0, 1, 1, 1, 1]","[22, 14, 24, 12, 24, 22, 10]",LZ3,1
7.07,1.99,FalconX,Cautious,Morning,S_9.0_4.4,"[1, 0, 0, 1, -1, -1, 0, -1, 1]","[17, 13, 23, 13, 18, 20, 19, 23]",LZ4,1
16.4,4.27,FalconX,Fast,Afternoon,E_3.2_4.1,"[-1, 1, 1, 0, -1, 1]","[19, 20, 18, 20, 20, 24, 14, 10, 13]",LZ3,0
14.1,3.72,AeroX,Balanced,Evening,E_3.2_4.4,"[0, 1, -1, 0, 1, 1]","[11, 22, 18, 18, 13, 15, 21, 24]",LZ4,1
14.77,2.08,SkyLift,Cautious,Morning,W_5.1_3.6,"[1, -1, -1, -1, -1, -1, 0, -1]","[14, 17, 11, 15, 18]",LZ4,1
14.26,3.8,SkyLift,Balanced,Afternoon,S_6.7_1.0,"[0, 0, -1, -1, -1, -1, -1]","[15, 24, 21, 16, 16]",LZ2,0
6.91,4.73,AeroX,Balanced,Evening,E_6.5_1.8,"[-1, -1, -1, 0, 0, 1, -1, 0]","[18, 24, 22, 10, 10]",LZ4,1
2.89,0.92,SkyLift,Balanced,Morning,N_7.5_2.6,"[0, 0, -1, 0, -1, 1, -1, -1, 1]","[16, 13, 23, 17, 15, 23, 14, 22, 17]",LZ4,1
6.18,1.88,AeroX,Balanced,Afternoon,N_1.1_1.7,"[0, -1, 1, -1, 1]","[13, 13, 15, 24, 10, 15]",LZ2,1
16.8,2.58,SkyLift,Cautious,Evening,E_5.2_4.8,"[0, 1, -1, 1, 1]","[14, 19, 23, 24, 23, 24]",LZ1,0
19.63,2.74,SkyLift,Fast,Morning,N_5.1_4.0,"[-1, 0, -1, 1, -1, 1, -1, 0]","[12, 14, 20, 15, 22, 14, 14]",LZ3,0
10.38,2.94,SkyLift,Cautious,Evening,N_9.5_4.0,"[0, 0, -1, 1, 0, 0, -1, 0, 1]","[21, 16, 22, 17, 21, 21, 13, 24]",LZ1,0
1.18,1.85,AeroX,Cautious,Evening,W_9.2_1.8,"[-1, -1, 0, 0, 0, -1, -1]","[12, 10, 17, 24, 15, 17]",LZ2,1
3.66,3.5,SkyLift,Fast,Afternoon,N_7.5_3.8,"[1, 0, -1, 0, -1, 0, -1]","[19, 14, 15, 10, 22, 11]",LZ4,1
7.12,3.4,SkyLift,Balanced,Evening,S_8.8_3.1,"[0, 1, 0, 0, 0, 0, -1]","[22, 16, 13, 11, 19, 13, 21, 11, 14]",LZ2,1
11.99,3.1,FalconX,Fast,Afternoon,E_7.5_1.9,"[-1, 1, -1, 1, 1]","[16, 23, 13, 15, 18, 13]",LZ3,1
2.43,1.01,SkyLift,Balanced,Afternoon,E_7.2_1.5,"[0, 1, 0, 0, 1, 0, -1, 0, -1]","[20, 17, 24, 11, 12, 20, 18]",LZ4,1
18.92,2.65,NanoFly,Cautious,Evening,S_2.2_3.9,"[1, -1, -1, 0, 1]","[14, 14, 24, 11, 15, 18, 17, 16, 11]",LZ3,0
7.94,2.1,SkyLift,Fast,Evening,N_6.2_3.0,"[0, 0, 1, 0, 1, -1, -1, 1, 0]","[14, 23, 10, 23, 20]",LZ3,1
18.34,2.71,SkyLift,Fast,Evening,W_9.2_0.2,"[1, -1, 1, -1, 0, 1, -1, 1, -1]","[13, 23, 10, 20, 21, 13, 22, 24, 20]",LZ2,1
15.83,4.65,FalconX,Balanced,Evening,W_7.5_0.1,"[1, 0, 0, -1, -1, -1, 1, 0]","[13, 13, 22, 10, 22, 24, 15, 14]",LZ3,1
15.35,2.66,FalconX,Fast,Morning,S_6.0_4.2,"[-1, -1, 1, -1, -1, 0, 0]","[15, 24, 18, 11, 18, 22]",LZ3,0
12.53,0.56,AeroX,Cautious,Afternoon,N_2.6_0.4,"[0, 1, -1, 1, 1, -1, 1, -1, 1]","[23, 11, 13, 14, 18, 17, 15, 18]",LZ1,1
12.91,2.47,AeroX,Fast,Evening,S_6.8_2.6,"[0, 1, -1, -1, 0, 1, 0, 1, 1]","[10, 17, 18, 14, 18, 16, 22]",LZ3,1
13.12,4.19,NanoFly,Fast,Morning,W_3.5_3.0,"[0, 1, 1, 1, 0, 0]","[12, 10, 19, 11, 21, 17, 13]",LZ2,0
12.95,4.01,FalconX,Cautious,Evening,N_0.7_4.6,"[0, -1, -1, 0, 1]","[24, 22, 21, 15, 21, 23, 16]",LZ1,1
11.52,2.81,AeroX,Balanced,Morning,S_2.4_2.6,"[0, 0, -1, -1, 0, 1, 1, 0]","[24, 20, 14, 24, 22, 23, 20, 24]",LZ1,1
19.74,1.62,AeroX,Fast,Afternoon,S_3.9_1.0,"[1, -1, 0, 1, 0, -1, 0]","[21, 12, 17, 19, 16, 19]",LZ2,0
14.91,2.59,AeroX,Balanced,Evening,N_10.0_1.3,"[-1, 0, -1, -1, 0, 0, -1, 1]","[16, 19, 13, 19, 17, 12]",LZ2,0
15.76,3.04,FalconX,Fast,Morning,W_7.6_0.2,"[-1, -1, 0, 1, 0, 0, -1, 1, -1]","[14, 11, 11, 18, 11, 12, 17, 22, 23]",LZ4,1
17.58,5.0,FalconX,Cautious,Morning,N_2.8_1.1,"[0, -1, 1, -1, 0, -1]","[15, 15, 19, 22, 13]",LZ4,1
5.1,3.4,NanoFly,Balanced,Afternoon,W_7.6_4.1,"[1, -1, -1, 0, 0, -1]","[14, 14, 21, 14, 16, 20]",LZ2,1
2.59,3.62,FalconX,Fast,Evening,E_3.6_3.8,"[0, 1, 0, 0, 1, 0, 1]","[13, 22, 23, 13, 14, 20, 10]",LZ1,1
10.17,2.71,FalconX,Balanced,Evening,W_6.1_0.4,"[1, -1, -1, -1, -1]","[14, 12, 17, 24, 22, 21, 19]",LZ2,1
10.77,2.1,FalconX,Fast,Afternoon,W_7.6_2.4,"[-1, 0, 0, -1, -1]","[17, 17, 16, 14, 21]",LZ3,1
16.75,4.16,NanoFly,Cautious,Afternoon,E_7.4_1.5,"[1, 0, 1, 0, 1, 1, -1]","[23, 12, 15, 13, 18]",LZ2,1
9.43,2.73,SkyLift,Cautious,Afternoon,S_1.4_3.2,"[1, 1, 0, 1, 0, -1]","[18, 11, 21, 19, 18, 22, 21, 11, 22]",LZ2,1
11.85,4.98,SkyLift,Fast,Morning,S_8.3_4.8,"[-1, 0, 0, 1, 0, 1]","[22, 21, 14, 24, 24, 24, 19, 22, 14]",LZ3,1
11.01,2.56,AeroX,Fast,Morning,W_9.2_3.2,"[-1, 1, 0, -1, -1, 0, -1]","[19, 22, 10, 21, 15, 21, 12, 22, 12]",LZ1,1
1.73,0.81,SkyLift,Balanced,Afternoon,E_2.3_3.7,"[0, 0, 1, 0, 1, 0, 0, -1, 0]","[10, 18, 10, 14, 17, 24]",LZ4,1
12.69,3.57,SkyLift,Fast,Evening,E_3.3_2.0,"[0, 0, 0, -1, 1, -1, 1, -1, 0]","[21, 11, 19, 12, 24, 14, 13, 23]",LZ4,1
16.73,0.71,NanoFly,Balanced,Morning,N_9.4_0.2,"[1, 0, 1, 1, 0, -1, 0, 1, 1]","[21, 23, 14, 10, 12]",LZ4,1
3.99,1.63,NanoFly,Fast,Afternoon,W_9.8_2.1,"[1, -1, 1, 1, 0, -1, 1, 0, 1]","[21, 22, 11, 15, 24]",LZ4,1
12.29,2.09,SkyLift,Cautious,Morning,E_4.5_2.6,"[-1, 0, -1, -1, 1, 1, 0, -1, -1]","[23, 23, 20, 10, 24, 24, 23, 19, 19]",LZ4,1
12.28,3.83,SkyLift,Balanced,Morning,S_0.3_2.5,"[0, 1, -1, -1, 1, 1, 0, 1]","[22, 10, 14, 17, 11]",LZ4,1
4.12,2.72,SkyLift,Balanced,Afternoon,E_9.3_1.2,"[0, 1, 0, 1, -1, -1, 0, 0, 0]","[16, 10, 13, 17, 20, 22, 14, 20, 14]",LZ2,1
3.35,0.63,AeroX,Cautious,Evening,E_0.3_2.4,"[1, 0, 1, 0, 1, 1]","[16, 22, 22, 21, 15, 23, 12]",LZ1,1
19.62,3.28,NanoFly,Balanced,Evening,E_3.3_3.6,"[0, 1, 1, -1, 1, 0]","[11, 10, 12, 22, 11, 10]",LZ1,0
8.48,2.35,SkyLift,Cautious,Morning,E_0.9_1.6,"[1, -1, 0, 0, 1]","[10, 14, 18, 24, 19, 22, 13, 19]",LZ4,1
5.32,4.65,FalconX,Cautious,Evening,S_5.1_3.2,"[-1, -1, 1, 1, 0, -1]","[14, 13, 18, 10, 10, 16, 21, 23]",LZ4,1
4.26,2.75,SkyLift,Cautious,Evening,E_0.4_0.8,"[1, 0, 1, -1, 0, -1, 0, -1, 1]","[15, 24, 10, 22, 11, 23, 15, 11, 14]",LZ2,1
13.68,3.69,FalconX,Fast,Afternoon,W_2.3_1.4,"[1, 0, 1, 1, 0, 1]","[20, 20, 12, 16, 16, 14]",LZ4,1
12.58,1.48,AeroX,Cautious,Afternoon,E_4.6_4.4,"[0, -1, 0, -1, -1, 0, -1, 1]","[21, 22, 19, 16, 11, 14]",LZ2,1
13.23,3.92,FalconX,Balanced,Afternoon,S_0.7_3.1,"[0, 1, 1, 0, 0, -1, 1, -1, 0]","[24, 10, 12, 13, 14, 10, 18, 20]",LZ3,1
2.67,3.74,NanoFly,Fast,Evening,W_4.8_0.4,"[1, -1, 0, 0, 0, -1, -1, -1, 0]","[19, 24, 23, 19, 11, 12, 12]",LZ2,1
17.98,4.57,AeroX,Cautious,Evening,E_2.7_1.3,"[1, 0, -1, 1, -1, 0]","[19, 24, 10, 13, 14, 11, 10, 21]",LZ2,1
8.4,0.65,AeroX,Cautious,Afternoon,S_2.7_5.0,"[0, -1, -1, -1, 1, -1, 1, -1, -1]","[15, 15, 24, 15, 19]",LZ3,1
6.95,2.51,SkyLift,Cautious,Evening,W_9.4_1.4,"[0, 1, -1, 0, -1, 1, 0]","[19, 18, 23, 14, 21]",LZ4,1
9.78,3.56,AeroX,Balanced,Afternoon,E_6.9_2.9,"[-1, 1, -1, 1, 1, 0, 0, 1, 0]","[21, 24, 11, 18, 15, 22]",LZ4,1
8.41,0.93,AeroX,Fast,Morning,E_9.3_2.8,"[0, -1, 1, -1, 0, 1, -1]","[24, 15, 14, 18, 21]",LZ4,1
17.41,2.35,FalconX,Fast,Morning,E_5.8_2.0,"[0, 1, 1, 1, 1]","[11, 17, 22, 24, 17, 17]",LZ4,0
18.66,4.74,SkyLift,Fast,Evening,W_9.1_0.2,"[0, 0, 0, 0, 1, 1]","[24, 20, 16, 12, 24, 20, 12, 10]",LZ3,0
6.77,2.46,NanoFly,Balanced,Evening,N_8.4_1.4,"[1, 1, 1, -1, 1, -1, 1]","[11, 14, 12, 24, 12, 21, 14, 13, 24]",LZ3,1
17.41,4.93,SkyLift,Cautious,Evening,E_10.0_4.8,"[1, -1, -1, 0, 0]","[16, 19, 13, 20, 12, 10, 20, 22]",LZ1,0
15.85,0.76,NanoFly,Fast,Evening,S_5.0_0.1,"[0, -1, 0, -1, 1, 1]","[17, 12, 14, 12, 19, 14, 18, 10, 19]",LZ3,1
18.69,3.73,FalconX,Cautious,Morning,N_7.0_3.6,"[-1, 0, 1, 1, 0, -1, -1, 0]","[21, 20, 21, 13, 13]",LZ4,1
5.67,3.11,AeroX,Balanced,Afternoon,E_1.6_4.5,"[-1, 1, 0, 0, 1]","[17, 24, 24, 12, 20, 23]",LZ2,1
11.96,2.75,AeroX,Fast,Morning,S_9.4_3.8,"[-1, 0, 0, 1, 1, -1, 1, 1, 1]","[15, 24, 10, 19, 24, 10]",LZ2,0
6.22,4.87,SkyLift,Balanced,Afternoon,E_4.0_1.6,"[1, 1, -1, 1, 1, -1]","[11, 11, 12, 22, 22, 24, 15, 10]",LZ4,1
16.66,1.08,SkyLift,Fast,Evening,S_9.2_2.6,"[0, 1, -1, 0, 0, 0, -1]","[21, 19, 11, 12, 24, 21]",LZ4,0
1.1,4.53,SkyLift,Fast,Afternoon,E_1.0_4.3,"[0, -1, 1, 1, -1, 0, 0, 1, 1]","[14, 24, 13, 22, 13, 11, 18, 21]",LZ4,1
11.73,3.61,AeroX,Cautious,Afternoon,S_5.2_4.9,"[1, 0, 1, 0, 1, 1]","[23, 15, 16, 23, 16, 17, 16, 17, 18]",LZ2,1
7.44,1.67,AeroX,Balanced,Afternoon,S_0.0_0.5,"[-1, -1, 0, 1, 0, 1, 0, 0]","[10, 10, 16, 12, 13, 20, 22, 24]",LZ3,1
7.13,4.56,FalconX,Fast,Afternoon,N_4.2_0.6,"[1, 0, 0, -1, 1, -1]","[20, 17, 17, 19, 21, 23, 24]",LZ2,1
13.25,2.43,NanoFly,Fast,Morning,N_0.8_4.8,"[-1, -1, 0, 0, 1, 1, 1, 1]","[14, 16, 15, 18, 23, 14]",LZ4,1
17.18,4.16,SkyLift,Balanced,Evening,W_4.5_4.4,"[1, -1, 1, 1, 0, 0, -1, 0]","[21, 11, 12, 10, 10, 10, 15]",LZ1,0
12.57,2.25,AeroX,Cautious,Evening,S_5.6_1.1,"[0, -1, -1, -1, 0, 0, -1, 1]","[18, 15, 21, 22, 12, 20, 24, 20, 23]",LZ1,1
17.21,4.33,NanoFly,Balanced,Afternoon,S_8.5_4.9,"[-1, -1, -1, -1, -1]","[23, 11, 14, 14, 24]",LZ4,0
6.03,3.36,SkyLift,Fast,Evening,N_3.0_1.0,"[0, -1, -1, -1, 1, 0, 1, -1, -1]","[20, 15, 18, 18, 15, 17, 16, 18]",LZ2,1
10.87,1.13,SkyLift,Balanced,Morning,W_5.7_0.4,"[0, -1, 0, 1, 1, 1, 1, -1]","[15, 10, 17, 16, 15]",LZ1,1
9.56,3.42,NanoFly,Cautious,Afternoon,S_0.7_3.4,"[0, 0, 1, 0, 1, 0, 0, 1]","[20, 16, 14, 21, 10, 11, 22]",LZ4,1
1.22,1.36,NanoFly,Cautious,Evening,E_9.1_2.7,"[0, -1, 1, -1, -1]","[14, 16, 20, 22, 20, 18, 12, 20]",LZ2,1
11.58,2.35,NanoFly,Cautious,Evening,E_4.5_1.2,"[-1, 0, 1, 0, -1, -1, -1, 1, 1]","[19, 14, 18, 18, 23, 12]",LZ3,1
13.57,1.27,AeroX,Cautious,Afternoon,W_2.5_4.6,"[-1, -1, -1, -1, -1, 1, 0]","[23, 14, 16, 18, 23, 14, 24, 21, 24]",LZ3,1
12.25,0.6,FalconX,Cautious,Morning,S_4.6_2.0,"[1, 0, 0, 1, -1, -1, 1, 0, 0]","[23, 22, 11, 22, 13, 14, 11, 14]",LZ4,1
14.99,1.45,SkyLift,Cautious,Afternoon,S_4.8_2.0,"[0, 1, 1, 1, 0, 1, -1]","[14, 11, 13, 14, 21, 13, 21]",LZ2,1
11.86,2.91,SkyLift,Cautious,Afternoon,N_7.4_3.2,"[0, -1, 1, -1, 0, -1]","[21, 24, 24, 21, 18, 11, 24, 18, 15]",LZ1,1
2.27,2.67,NanoFly,Fast,Evening,N_9.7_1.2,"[0, 1, 1, 1, -1, -1, 0, -1, 0]","[15, 11, 22, 16, 11, 22, 20, 10, 20]",LZ4,1
3.21,2.76,AeroX,Balanced,Evening,S_1.9_2.9,"[-1, -1, -1, 0, 0, -1, 0, 1]","[22, 18, 22, 14, 24]",LZ1,1
12.33,1.61,NanoFly,Cautious,Afternoon,E_0.5_1.8,"[-1, 1, 0, -1, -1, 1, -1, -1, -1]","[14, 14, 22, 16, 12, 22, 10, 22, 24]",LZ2,1
6.22,3.58,AeroX,Balanced,Afternoon,N_6.6_3.5,"[-1, 0, -1, -1, -1, 0]","[14, 23, 17, 18, 21, 10, 17, 22, 11]",LZ3,1
2.51,3.67,FalconX,Balanced,Evening,E_8.8_1.2,"[-1, -1, -1, 1, -1, -1, 0]","[23, 14, 24, 19, 20, 19]",LZ2,1
9.16,2.11,SkyLift,Fast,Afternoon,E_5.7_0.9,"[1, 0, 0, -1, -1, 1]","[21, 19, 17, 16, 23, 15, 19, 13, 17]",LZ4,0
11.53,4.47,SkyLift,Balanced,Morning,E_0.8_1.2,"[-1, 0, 1, 0, 0, 1]","[11, 16, 16, 22, 24, 16]",LZ3,1
7.25,3.4,AeroX,Balanced,Afternoon,E_4.2_4.7,"[0, 1, 1, 0, 1, -1, -1, 0, -1]","[17, 12, 11, 12, 19, 16, 18, 17]",LZ2,1
14.69,3.71,FalconX,Cautious,Morning,W_6.5_4.2,"[1, 1, 1, -1, 1]","[12, 21, 10, 18, 14, 14, 23, 20]",LZ4,1
13.23,1.75,FalconX,Cautious,Afternoon,W_3.3_4.1,"[-1, 1, -1, 0, 1]","[17, 10, 19, 23, 11, 13, 13, 11]",LZ1,1
7.32,0.5,SkyLift,Balanced,Afternoon,N_8.4_3.9,"[1, -1, 1, 1, 0]","[12, 16, 18, 10, 20, 24, 23]",LZ4,1
15.34,4.39,SkyLift,Cautious,Afternoon,S_2.2_3.2,"[0, 0, 0, 0, 0]","[16, 13, 17, 20, 23]",LZ2,0
13.33,4.2,NanoFly,Fast,Evening,W_3.6_0.5,"[-1, 0, -1, 1, -1]","[18, 13, 20, 13, 24]",LZ2,1
13.11,1.05,AeroX,Balanced,Evening,S_9.2_1.6,"[0, 1, -1, -1, 0, -1, -1, -1, -1]","[14, 12, 11, 10, 16, 11, 19, 22, 10]",LZ1,1
11.52,2.18,SkyLift,Balanced,Evening,N_5.7_2.8,"[0, 0, 1, 0, -1, -1, -1, 1]","[12, 20, 22, 21, 17, 23, 11]",LZ1,1
1.22,3.48,FalconX,Fast,Evening,E_0.1_0.5,"[-1, 0, -1, 1, 1, 0, 1, 1, 1]","[24, 16, 15, 11, 13]",LZ1,1
14.23,3.43,FalconX,Fast,Evening,S_2.4_0.2,"[1, 0, -1, 1, 1, 0, 0]","[11, 16, 13, 18, 15, 18, 16, 14, 20]",LZ4,1
8.14,4.37,SkyLift,Fast,Evening,W_7.5_0.5,"[0, 1, -1, -1, -1, 1, 1]","[16, 18, 23, 17, 17, 10, 22, 21, 16]",LZ1,1
18.91,1.13,FalconX,Fast,Afternoon,S_0.5_0.5,"[0, 0, 0, 0, 1]","[16, 21, 22, 18, 11]",LZ4,1
16.54,2.43,AeroX,Balanced,Morning,W_9.9_0.5,"[-1, 1, -1, 1, -1, -1]","[12, 14, 23, 12, 16, 13, 12, 10, 12]",LZ1,0
12.17,0.94,FalconX,Cautious,Evening,S_9.0_1.0,"[1, 0, 0, 0, 0, 1, 1, 1, 0]","[11, 11, 12, 19, 10]",LZ1,1
5.79,2.25,FalconX,Cautious,Evening,W_2.2_2.5,"[1, 1, -1, 1, 0, -1, -1]","[21, 12, 10, 13, 16, 23, 17]",LZ1,1
4.87,0.57,SkyLift,Cautious,Afternoon,E_9.0_1.4,"[-1, 1, 1, 1, 0, 0, 0, -1]","[13, 19, 18, 16, 17, 15, 23]",LZ1,1
7.47,4.54,AeroX,Cautious,Evening,S_7.0_4.3,"[0, -1, 1, 1, -1, 1, 1, 1]","[23, 20, 20, 21, 20, 12]",LZ4,1
10.05,2.87,AeroX,Fast,Afternoon,N_4.3_4.4,"[1, 0, 1, 1, -1, -1, -1]","[12, 12, 12, 14, 20, 20, 20, 16, 21]",LZ1,1
6.63,4.32,NanoFly,Cautious,Evening,S_2.0_4.6,"[-1, -1, 1, 0, 0, 1, 0, -1]","[15, 24, 24, 19, 16, 14, 15]",LZ2,1
10.78,0.77,AeroX,Cautious,Morning,W_2.0_2.4,"[0, -1, -1, -1, 1]","[18, 21, 11, 24, 23]",LZ2,1
4.14,1.52,NanoFly,Balanced,Evening,S_5.9_3.9,"[0, 0, -1, -1, 0, -1]","[24, 13, 14, 19, 10, 23, 11, 13, 21]",LZ1,1
19.58,1.67,SkyLift,Balanced,Evening,N_4.2_3.0,"[-1, 1, 0, 0, 1]","[14, 12, 24, 17, 13, 10, 21]",LZ3,1
3.05,2.24,FalconX,Cautious,Afternoon,E_6.0_0.7,"[-1, 0, 0, -1, -1]","[23, 11, 23, 15, 18, 19, 18, 14]",LZ1,1
18.71,4.11,AeroX,Fast,Evening,S_3.3_3.2,"[0, -1, 1, 1, -1, -1]","[15, 13, 24, 13, 23, 13, 13, 20]",LZ1,0
18.36,2.24,NanoFly,Cautious,Afternoon,E_2.3_4.2,"[1, 1, 1, 1, 0, 1, -1, 1, -1]","[10, 12, 22, 24, 18, 23]",LZ3,1
10.98,1.42,AeroX,Fast,Morning,E_8.4_1.7,"[-1, 1, -1, -1, 1, 0, 1, 0]","[17, 20, 21, 21, 14, 19, 22, 14, 10]",LZ4,1
14.77,0.79,SkyLift,Balanced,Evening,E_9.2_3.7,"[0, -1, 0, 0, -1, 1, 0]","[18, 22, 19, 20, 14]",LZ4,1
9.28,0.86,NanoFly,Fast,Afternoon,W_7.1_3.9,"[-1, 1, 0, 0, 1, 1]","[22, 22, 17, 18, 16, 12, 18]",LZ2,1
12.97,3.92,NanoFly,Cautious,Morning,S_1.6_3.2,"[-1, -1, 1, -1, 0, -1, 1, 0]","[10, 21, 11, 23, 16]",LZ2,0
7.47,2.5,NanoFly,Balanced,Morning,S_0.9_4.4,"[0, -1, -1, 1, 0]","[10, 18, 10, 12, 24, 24, 23]",LZ2,1
6.72,3.77,SkyLift,Cautious,Afternoon,N_5.4_0.7,"[0, 1, 1, 0, 1]","[11, 15, 13, 11, 18, 19, 21, 22, 24]",LZ3,1
11.99,3.57,NanoFly,Cautious,Afternoon,E_5.5_4.2,"[-1, -1, 0, -1, 0, 1, 0]","[19, 24, 12, 11, 14, 24, 12, 10, 12]",LZ4,1
10.46,1.11,FalconX,Fast,Evening,W_6.4_3.1,"[0, 1, 0, -1, -1, 0, -1, 0]","[19, 20, 10, 17, 24, 11, 11, 16]",LZ1,1
12.01,1.14,SkyLift,Cautious,Morning,W_9.1_4.3,"[0, -1, -1, 1, -1, 1]","[21, 11, 11, 15, 20]",LZ4,1
6.45,3.9,FalconX,Cautious,Morning,N_6.5_2.7,"[1, 1, 0, 0, 0]","[22, 14, 14, 20, 10]",LZ4,1
